X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Y
3178.0,0.0,3.0,60.0,1.0,443.0,215.0,234.0,156.0,1203.0,T2,T23,1.0
3144.0,50.0,17.0,182.0,40.0,2912.0,226.0,201.0,103.0,1441.0,T3,T23,1.0
3256.0,138.0,25.0,421.0,219.0,3907.0,248.0,222.0,86.0,2724.0,T3,T33,1.0
2985.0,71.0,14.0,0.0,0.0,4585.0,235.0,211.0,104.0,2543.0,T1,T29,1.0
2972.0,230.0,11.0,426.0,63.0,5845.0,202.0,251.0,184.0,3252.0,T1,T29,2.0
3041.0,28.0,4.0,270.0,74.0,830.0,218.0,232.0,150.0,711.0,T1,T29,1.0
3139.0,333.0,4.0,42.0,6.0,942.0,210.0,234.0,163.0,1952.0,T1,T22,1.0
2353.0,133.0,22.0,124.0,50.0,871.0,249.0,223.0,91.0,812.0,T4,T3,3.0
3172.0,82.0,12.0,339.0,95.0,661.0,236.0,219.0,113.0,646.0,T3,T31,1.0
2915.0,333.0,19.0,0.0,0.0,1980.0,172.0,211.0,176.0,2164.0,T3,T23,1.0
2877.0,110.0,18.0,108.0,20.0,3495.0,248.0,218.0,92.0,2821.0,T1,T29,2.0
2878.0,65.0,37.0,150.0,78.0,765.0,226.0,142.0,15.0,648.0,T1,T29,2.0
2783.0,124.0,25.0,124.0,11.0,3231.0,252.0,212.0,71.0,1758.0,T1,T29,2.0
3092.0,187.0,6.0,361.0,24.0,853.0,221.0,244.0,158.0,3048.0,T3,T31,2.0
3416.0,270.0,24.0,607.0,218.0,743.0,150.0,240.0,225.0,934.0,T2,T33,1.0
3162.0,135.0,2.0,541.0,83.0,5210.0,222.0,238.0,152.0,1006.0,T1,T29,2.0
2779.0,175.0,8.0,30.0,2.0,1740.0,225.0,244.0,153.0,2329.0,T3,T17,2.0
2944.0,30.0,28.0,390.0,219.0,1902.0,199.0,168.0,90.0,648.0,T3,T13,5.0
2716.0,13.0,16.0,134.0,28.0,1731.0,203.0,206.0,137.0,1181.0,T1,T29,2.0
3367.0,313.0,15.0,767.0,117.0,1020.0,178.0,227.0,189.0,2081.0,T3,T32,1.0
2587.0,223.0,33.0,42.0,28.0,1986.0,158.0,248.0,207.0,437.0,T3,T4,3.0
2787.0,43.0,11.0,60.0,13.0,3428.0,222.0,215.0,126.0,2919.0,T1,T23,1.0
3144.0,333.0,4.0,120.0,12.0,750.0,210.0,234.0,163.0,1130.0,T2,T23,1.0
3123.0,235.0,8.0,134.0,16.0,3609.0,207.0,247.0,178.0,1048.0,T1,T29,2.0
2564.0,141.0,16.0,95.0,32.0,726.0,242.0,233.0,115.0,3391.0,T1,T29,2.0
3087.0,282.0,16.0,134.0,19.0,1499.0,173.0,239.0,205.0,1968.0,T3,T23,1.0
2705.0,14.0,15.0,30.0,5.0,2423.0,205.0,209.0,138.0,2229.0,T1,T29,2.0
2555.0,108.0,12.0,218.0,16.0,543.0,240.0,226.0,115.0,551.0,T1,T12,2.0
2955.0,251.0,18.0,485.0,55.0,5800.0,178.0,250.0,207.0,6211.0,T1,T29,2.0
2580.0,59.0,21.0,0.0,0.0,713.0,231.0,191.0,84.0,1368.0,T3,T10,6.0
2292.0,292.0,13.0,484.0,216.0,1307.0,184.0,237.0,193.0,1148.0,T4,T10,3.0
3142.0,139.0,5.0,85.0,6.0,4575.0,227.0,238.0,145.0,1950.0,T1,T22,1.0
2699.0,15.0,5.0,0.0,0.0,953.0,215.0,229.0,150.0,1748.0,T1,T20,1.0
2350.0,28.0,16.0,270.0,119.0,859.0,212.0,204.0,124.0,467.0,T4,T6,3.0
2915.0,63.0,15.0,495.0,149.0,1637.0,232.0,209.0,106.0,1860.0,T3,T32,2.0
3364.0,117.0,4.0,592.0,79.0,1790.0,227.0,236.0,143.0,1940.0,T1,T38,1.0
2978.0,129.0,9.0,42.0,6.0,4335.0,235.0,235.0,130.0,3829.0,T1,T29,2.0
3167.0,263.0,6.0,295.0,70.0,1215.0,206.0,243.0,175.0,899.0,T3,T32,1.0
3398.0,342.0,13.0,454.0,92.0,1630.0,193.0,221.0,166.0,2100.0,T3,T32,1.0
3055.0,20.0,10.0,319.0,15.0,1288.0,213.0,218.0,141.0,1846.0,T3,T32,1.0
2776.0,108.0,14.0,108.0,26.0,1996.0,243.0,223.0,107.0,700.0,T3,T31,2.0
3087.0,95.0,20.0,210.0,70.0,1374.0,247.0,207.0,80.0,1195.0,T3,T32,1.0
3213.0,108.0,19.0,124.0,19.0,1556.0,249.0,215.0,87.0,2608.0,T1,T22,1.0
2994.0,354.0,19.0,108.0,21.0,1477.0,185.0,203.0,153.0,2162.0,T1,T29,1.0
3276.0,65.0,4.0,0.0,0.0,3836.0,223.0,231.0,143.0,3734.0,T1,T38,7.0
2710.0,162.0,2.0,242.0,1.0,1956.0,220.0,239.0,155.0,4200.0,T1,T12,2.0
2696.0,270.0,16.0,134.0,29.0,1813.0,176.0,244.0,206.0,437.0,T3,T31,2.0
3270.0,90.0,17.0,85.0,23.0,702.0,243.0,211.0,92.0,1159.0,T2,T24,2.0
3124.0,127.0,5.0,42.0,2.0,2022.0,228.0,237.0,143.0,3073.0,T3,T23,1.0
3291.0,311.0,5.0,607.0,107.0,595.0,207.0,236.0,168.0,1271.0,T2,T23,1.0
3272.0,310.0,12.0,216.0,54.0,4705.0,186.0,231.0,185.0,2730.0,T3,T32,1.0
2827.0,27.0,4.0,0.0,0.0,1215.0,218.0,230.0,149.0,2455.0,T3,T20,1.0
2496.0,18.0,27.0,210.0,71.0,1530.0,188.0,174.0,111.0,421.0,T3,T10,3.0
2844.0,90.0,9.0,67.0,10.0,4705.0,235.0,225.0,121.0,4636.0,T1,T29,2.0
3154.0,355.0,11.0,735.0,73.0,1566.0,201.0,220.0,156.0,2676.0,T3,T32,1.0
2700.0,212.0,10.0,30.0,2.0,924.0,211.0,250.0,173.0,1907.0,T3,T4,1.0
2592.0,64.0,10.0,234.0,60.0,859.0,230.0,219.0,122.0,3530.0,T1,T29,2.0
3240.0,268.0,14.0,633.0,37.0,1549.0,183.0,245.0,201.0,1332.0,T3,T33,1.0
3028.0,103.0,5.0,228.0,17.0,3419.0,229.0,233.0,138.0,182.0,T1,T29,2.0
2939.0,154.0,13.0,882.0,148.0,2501.0,235.0,241.0,134.0,1471.0,T3,T13,2.0
2855.0,330.0,24.0,295.0,127.0,3308.0,156.0,203.0,182.0,1518.0,T1,T29,2.0
3221.0,8.0,19.0,342.0,40.0,1657.0,195.0,199.0,137.0,2067.0,T2,T33,2.0
2942.0,63.0,14.0,277.0,82.0,1489.0,232.0,211.0,109.0,2643.0,T3,T32,2.0
2838.0,120.0,14.0,212.0,42.0,792.0,244.0,227.0,109.0,648.0,T1,T30,2.0
3039.0,119.0,8.0,108.0,27.0,631.0,235.0,233.0,129.0,1124.0,T3,T23,2.0
2960.0,27.0,6.0,124.0,-6.0,3439.0,217.0,226.0,145.0,2229.0,T1,T23,1.0
3309.0,196.0,4.0,30.0,-1.0,4432.0,219.0,243.0,160.0,3873.0,T3,T23,1.0
3264.0,328.0,19.0,421.0,113.0,2873.0,170.0,214.0,182.0,551.0,T3,T33,1.0
2971.0,296.0,10.0,365.0,56.0,2897.0,191.0,237.0,186.0,1610.0,T3,T31,2.0
2512.0,317.0,10.0,212.0,29.0,391.0,195.0,232.0,177.0,258.0,T4,T6,2.0
3062.0,97.0,8.0,664.0,90.0,2543.0,234.0,228.0,127.0,2226.0,T3,T32,1.0
3153.0,68.0,20.0,120.0,4.0,1356.0,236.0,196.0,83.0,2560.0,T1,T29,1.0
2942.0,164.0,23.0,60.0,0.0,2701.0,234.0,240.0,124.0,1572.0,T3,T27,1.0
3068.0,187.0,6.0,85.0,6.0,3753.0,221.0,244.0,159.0,541.0,T1,T29,2.0
2581.0,51.0,16.0,127.0,38.0,1579.0,226.0,204.0,107.0,1351.0,T3,T10,2.0
2488.0,109.0,21.0,201.0,15.0,633.0,251.0,210.0,77.0,1337.0,T4,T6,3.0
3014.0,80.0,19.0,426.0,206.0,1080.0,242.0,202.0,83.0,1024.0,T3,T33,2.0
2836.0,109.0,11.0,67.0,9.0,949.0,239.0,228.0,119.0,190.0,T1,T30,5.0
2478.0,337.0,16.0,547.0,88.0,1224.0,182.0,215.0,171.0,537.0,T4,T6,3.0
3105.0,284.0,10.0,30.0,7.0,1598.0,193.0,240.0,187.0,2244.0,T3,T23,1.0
3005.0,187.0,11.0,618.0,82.0,2037.0,221.0,248.0,159.0,2547.0,T3,T32,2.0
3554.0,105.0,35.0,480.0,157.0,2465.0,253.0,173.0,16.0,3637.0,T1,T40,7.0
2973.0,106.0,14.0,228.0,12.0,3558.0,243.0,223.0,107.0,2290.0,T1,T29,1.0
2474.0,9.0,8.0,90.0,9.0,124.0,211.0,224.0,150.0,1187.0,T3,T10,6.0
2762.0,66.0,20.0,234.0,67.0,1110.0,235.0,197.0,85.0,437.0,T3,T24,6.0
2969.0,227.0,12.0,216.0,81.0,1965.0,203.0,251.0,183.0,1110.0,T3,T33,2.0
2557.0,56.0,24.0,256.0,25.0,987.0,227.0,181.0,74.0,1022.0,T3,T10,2.0
3224.0,132.0,6.0,60.0,0.0,5956.0,230.0,237.0,140.0,516.0,T1,T23,1.0
3079.0,322.0,6.0,67.0,4.0,3734.0,205.0,234.0,168.0,2110.0,T1,T23,1.0
3174.0,281.0,1.0,30.0,0.0,5070.0,215.0,238.0,161.0,2409.0,T1,T19,1.0
2664.0,165.0,34.0,42.0,14.0,1773.0,227.0,227.0,102.0,2724.0,T1,T30,2.0
3225.0,56.0,7.0,458.0,77.0,5741.0,225.0,226.0,135.0,2431.0,T1,T29,2.0
2922.0,303.0,5.0,67.0,9.0,4603.0,206.0,237.0,170.0,6095.0,T1,T12,2.0
2810.0,210.0,22.0,319.0,97.0,579.0,197.0,254.0,184.0,2016.0,T3,T4,2.0
2837.0,99.0,17.0,297.0,78.0,1846.0,246.0,214.0,91.0,924.0,T3,T13,5.0
2176.0,301.0,24.0,212.0,113.0,573.0,148.0,222.0,212.0,799.0,T4,T10,6.0
2145.0,328.0,21.0,376.0,134.0,418.0,165.0,211.0,183.0,540.0,T4,T10,3.0
3114.0,98.0,27.0,566.0,178.0,1298.0,252.0,191.0,49.0,2290.0,T3,T33,2.0
2909.0,51.0,16.0,60.0,9.0,4235.0,226.0,204.0,107.0,4232.0,T1,T29,2.0
3277.0,20.0,13.0,309.0,54.0,4484.0,210.0,211.0,135.0,2088.0,T3,T22,1.0
3154.0,,11.0,834.0,27.0,2287.0,230.0,216.0,118.0,3070.0,T3,T31,1.0
3075.0,78.0,13.0,0.0,0.0,1537.0,236.0,216.0,109.0,3093.0,T3,T23,1.0
3000.0,81.0,29.0,124.0,39.0,3065.0,244.0,176.0,42.0,1073.0,T3,T33,1.0
3028.0,324.0,17.0,0.0,0.0,421.0,175.0,220.0,184.0,1061.0,T3,T32,2.0
2910.0,120.0,15.0,127.0,22.0,721.0,245.0,226.0,106.0,2651.0,T1,T22,2.0
2611.0,110.0,11.0,162.0,30.0,467.0,239.0,228.0,118.0,1381.0,T1,T12,2.0
2918.0,335.0,4.0,339.0,78.0,3181.0,211.0,234.0,162.0,2292.0,T1,T12,2.0
2924.0,87.0,19.0,360.0,114.0,379.0,245.0,204.0,81.0,819.0,T1,T29,2.0
2875.0,105.0,13.0,573.0,141.0,360.0,241.0,224.0,110.0,1100.0,T3,T11,2.0
3113.0,75.0,11.0,150.0,22.0,2420.0,233.0,220.0,117.0,1144.0,T1,T30,1.0
2332.0,59.0,4.0,60.0,0.0,0.0,223.0,231.0,143.0,765.0,T4,T17,3.0
2582.0,43.0,13.0,511.0,63.0,488.0,222.0,212.0,122.0,2646.0,T1,T29,2.0
3009.0,335.0,12.0,745.0,99.0,1489.0,192.0,223.0,170.0,2093.0,T3,T32,2.0
2554.0,144.0,11.0,0.0,0.0,2771.0,236.0,238.0,132.0,2365.0,T3,T20,2.0
2892.0,296.0,9.0,42.0,5.0,3166.0,194.0,238.0,183.0,2072.0,T1,T29,2.0
3050.0,326.0,12.0,551.0,26.0,3830.0,190.0,226.0,176.0,2586.0,T1,T29,2.0
2778.0,113.0,21.0,228.0,45.0,2992.0,251.0,214.0,81.0,1361.0,T3,T10,2.0
2308.0,117.0,31.0,150.0,79.0,1034.0,254.0,194.0,42.0,830.0,T4,T6,3.0
3087.0,321.0,10.0,366.0,41.0,2321.0,193.0,230.0,176.0,1165.0,T1,T29,1.0
2429.0,339.0,27.0,150.0,65.0,708.0,153.0,191.0,170.0,1489.0,T4,T10,2.0
3280.0,19.0,25.0,470.0,99.0,1740.0,194.0,180.0,113.0,2165.0,T2,T33,2.0
3097.0,166.0,9.0,270.0,-2.0,3723.0,228.0,244.0,148.0,1087.0,T1,T29,1.0
3290.0,100.0,13.0,638.0,245.0,3737.0,242.0,221.0,107.0,2136.0,T3,T32,1.0
3295.0,168.0,20.0,108.0,-1.0,2512.0,231.0,243.0,133.0,3620.0,T2,T33,1.0
3124.0,12.0,10.0,395.0,43.0,1055.0,210.0,219.0,146.0,2571.0,T3,T32,2.0
2638.0,90.0,8.0,134.0,20.0,1189.0,232.0,228.0,129.0,408.0,T1,T9,2.0
2893.0,140.0,17.0,319.0,97.0,2053.0,243.0,233.0,112.0,1359.0,T3,T13,2.0
2012.0,112.0,33.0,324.0,113.0,335.0,254.0,185.0,30.0,932.0,T4,T3,3.0
3358.0,317.0,10.0,674.0,166.0,853.0,194.0,231.0,178.0,607.0,T2,T31,1.0
3099.0,75.0,14.0,228.0,32.0,1981.0,236.0,213.0,105.0,3377.0,T3,T24,1.0
2980.0,29.0,6.0,277.0,81.0,3448.0,218.0,226.0,144.0,2045.0,T1,T29,2.0
2878.0,104.0,13.0,323.0,32.0,3163.0,241.0,223.0,110.0,2624.0,T1,T12,2.0
3280.0,284.0,2.0,323.0,37.0,4943.0,214.0,239.0,163.0,825.0,T1,T29,2.0
3067.0,153.0,4.0,134.0,17.0,6596.0,225.0,240.0,150.0,3128.0,T1,,2.0
2888.0,21.0,14.0,362.0,62.0,900.0,210.0,210.0,134.0,1570.0,T3,T11,2.0
2120.0,67.0,28.0,212.0,88.0,641.0,235.0,172.0,50.0,732.0,T4,T6,3.0
2916.0,273.0,27.0,162.0,89.0,5176.0,139.0,236.0,230.0,4808.0,T1,T24,1.0
3183.0,276.0,17.0,212.0,12.0,3520.0,174.0,242.0,207.0,1510.0,T1,T29,1.0
3240.0,121.0,12.0,182.0,74.0,1516.0,241.0,230.0,116.0,1442.0,T1,T29,2.0
3079.0,358.0,16.0,930.0,210.0,2639.0,192.0,208.0,151.0,1744.0,T3,T24,2.0
2497.0,227.0,23.0,60.0,13.0,865.0,180.0,254.0,203.0,816.0,T3,T4,3.0
2724.0,323.0,14.0,180.0,36.0,2139.0,183.0,224.0,181.0,2047.0,T1,T29,2.0
2848.0,128.0,21.0,42.0,16.0,932.0,249.0,221.0,89.0,1986.0,T3,T33,2.0
2682.0,151.0,8.0,216.0,28.0,560.0,231.0,240.0,141.0,782.0,T3,T34,2.0
3217.0,313.0,16.0,240.0,74.0,4696.0,175.0,226.0,191.0,990.0,T1,T22,1.0
2635.0,333.0,14.0,67.0,16.0,2076.0,186.0,221.0,174.0,2329.0,T3,T10,6.0
3197.0,32.0,15.0,30.0,1.0,1584.0,216.0,205.0,122.0,2475.0,T1,T29,1.0
2601.0,34.0,7.0,175.0,39.0,1475.0,219.0,225.0,142.0,4780.0,T1,T18,2.0
3103.0,127.0,7.0,150.0,-2.0,7003.0,233.0,235.0,135.0,2550.0,T1,T29,2.0
2684.0,35.0,15.0,0.0,0.0,1224.0,217.0,206.0,121.0,797.0,T3,T33,1.0
2686.0,340.0,26.0,67.0,35.0,1449.0,155.0,191.0,169.0,1191.0,T3,T33,2.0
3086.0,291.0,11.0,443.0,56.0,2991.0,188.0,238.0,190.0,658.0,T3,T32,1.0
2837.0,98.0,29.0,240.0,165.0,1310.0,252.0,185.0,40.0,860.0,T3,T13,5.0
2574.0,23.0,7.0,247.0,-2.0,541.0,216.0,225.0,145.0,1136.0,T3,T11,2.0
2985.0,238.0,20.0,255.0,-37.0,3126.0,180.0,253.0,206.0,1926.0,T3,T13,2.0
2924.0,79.0,8.0,618.0,-3.0,866.0,231.0,225.0,126.0,2254.0,T1,T12,2.0
2259.0,347.0,33.0,201.0,147.0,685.0,139.0,168.0,154.0,228.0,T4,T10,3.0
2782.0,52.0,25.0,395.0,108.0,421.0,224.0,179.0,75.0,2296.0,T1,T29,5.0
3396.0,334.0,13.0,600.0,189.0,4751.0,190.0,222.0,171.0,2843.0,T3,T39,7.0
2805.0,88.0,11.0,360.0,18.0,514.0,236.0,222.0,116.0,366.0,T1,T29,2.0
3214.0,26.0,19.0,391.0,76.0,2250.0,208.0,196.0,118.0,2619.0,T3,T24,1.0
2972.0,111.0,9.0,234.0,33.0,277.0,236.0,230.0,125.0,2114.0,T3,T10,2.0
2691.0,52.0,8.0,0.0,0.0,1524.0,225.0,223.0,133.0,552.0,T1,T20,2.0
3106.0,38.0,11.0,576.0,6.0,3772.0,220.0,215.0,128.0,3565.0,T1,T29,1.0
2806.0,309.0,15.0,95.0,21.0,1963.0,179.0,230.0,191.0,2028.0,T1,T29,1.0
2921.0,130.0,18.0,108.0,29.0,3924.0,247.0,226.0,101.0,2560.0,T1,T29,2.0
2413.0,316.0,27.0,404.0,193.0,916.0,140.0,207.0,202.0,182.0,T4,T10,3.0
2978.0,294.0,18.0,228.0,29.0,5730.0,167.0,233.0,205.0,1920.0,T1,T29,1.0
2797.0,51.0,12.0,285.0,24.0,1947.0,226.0,214.0,120.0,2879.0,T1,T12,2.0
3007.0,38.0,23.0,255.0,25.0,1652.0,213.0,184.0,96.0,1328.0,T3,T32,2.0
3404.0,143.0,17.0,484.0,171.0,2145.0,243.0,233.0,113.0,1399.0,T1,T40,7.0
2281.0,83.0,8.0,0.0,0.0,228.0,231.0,227.0,128.0,421.0,T4,T11,4.0
2667.0,90.0,0.0,0.0,0.0,1319.0,219.0,237.0,155.0,3332.0,T1,T20,2.0
2982.0,38.0,8.0,95.0,5.0,2670.0,220.0,223.0,138.0,1624.0,T1,T29,2.0
2710.0,12.0,19.0,201.0,104.0,2253.0,197.0,197.0,132.0,7050.0,T1,T29,1.0
3096.0,113.0,21.0,85.0,8.0,3610.0,251.0,214.0,81.0,2365.0,T1,T29,1.0
3220.0,135.0,19.0,457.0,129.0,5299.0,246.0,229.0,104.0,1544.0,T1,T30,1.0
3096.0,129.0,23.0,212.0,66.0,2673.0,251.0,218.0,82.0,3092.0,T1,T29,1.0
2620.0,315.0,21.0,134.0,43.0,1252.0,160.0,218.0,196.0,900.0,T1,T29,2.0
3524.0,23.0,2.0,342.0,110.0,2898.0,218.0,235.0,154.0,1884.0,T1,T40,1.0
3240.0,72.0,12.0,696.0,33.0,1708.0,233.0,217.0,115.0,2832.0,T3,T33,1.0
2842.0,239.0,6.0,216.0,36.0,1998.0,210.0,245.0,173.0,2632.0,T1,T30,1.0
2907.0,118.0,31.0,108.0,49.0,824.0,254.0,194.0,41.0,1749.0,T3,T33,2.0
3256.0,36.0,4.0,268.0,78.0,912.0,220.0,230.0,147.0,1708.0,T1,T23,1.0
3268.0,26.0,14.0,604.0,192.0,765.0,213.0,208.0,129.0,858.0,T1,T22,1.0
2791.0,119.0,2.0,67.0,9.0,2161.0,223.0,237.0,149.0,1549.0,T1,T12,2.0
3268.0,128.0,12.0,285.0,70.0,1624.0,239.0,233.0,122.0,1558.0,T1,T29,2.0
3047.0,158.0,3.0,430.0,7.0,3331.0,222.0,239.0,153.0,908.0,T3,T32,2.0
3172.0,72.0,15.0,67.0,5.0,1025.0,236.0,209.0,100.0,759.0,T3,T31,1.0
2454.0,3.0,24.0,108.0,28.0,664.0,180.0,186.0,137.0,1495.0,T3,T10,6.0
3011.0,270.0,3.0,834.0,39.0,5768.0,211.0,240.0,168.0,6265.0,T1,T29,2.0
3019.0,356.0,22.0,631.0,-6.0,741.0,178.0,194.0,149.0,1253.0,T3,T24,1.0
3162.0,317.0,26.0,430.0,87.0,361.0,145.0,208.0,199.0,1443.0,T2,T22,1.0
3353.0,150.0,19.0,658.0,178.0,1550.0,241.0,235.0,116.0,1115.0,T2,T33,1.0
3191.0,299.0,5.0,577.0,78.0,3492.0,206.0,238.0,171.0,3553.0,T1,T29,1.0
3291.0,127.0,11.0,90.0,3.0,5878.0,239.0,232.0,122.0,474.0,T1,T38,1.0
2438.0,204.0,25.0,95.0,33.0,1275.0,197.0,253.0,178.0,932.0,T3,T4,3.0
3041.0,129.0,16.0,95.0,9.0,228.0,244.0,229.0,108.0,1103.0,T3,T32,2.0
3102.0,111.0,6.0,212.0,31.0,510.0,230.0,234.0,137.0,591.0,T3,T31,1.0
2951.0,116.0,16.0,124.0,11.0,1206.0,246.0,223.0,100.0,589.0,T3,T33,2.0
2657.0,123.0,18.0,108.0,40.0,1772.0,247.0,224.0,98.0,1298.0,T1,T30,2.0
3329.0,333.0,15.0,319.0,100.0,1702.0,185.0,220.0,173.0,2947.0,T1,T23,1.0
3105.0,331.0,2.0,488.0,20.0,1200.0,213.0,236.0,160.0,1262.0,T2,T23,1.0
3108.0,30.0,5.0,150.0,14.0,2241.0,218.0,228.0,146.0,1671.0,T1,T29,1.0
2804.0,327.0,27.0,228.0,98.0,2933.0,143.0,197.0,187.0,1827.0,T1,T29,2.0
3266.0,48.0,27.0,67.0,26.0,5101.0,219.0,172.0,72.0,190.0,T1,T38,2.0
3198.0,341.0,10.0,323.0,34.0,1943.0,199.0,225.0,165.0,2218.0,T3,T32,1.0
2470.0,317.0,20.0,212.0,-1.0,636.0,163.0,218.0,193.0,1348.0,T4,T10,6.0
3394.0,292.0,8.0,272.0,45.0,2190.0,197.0,239.0,182.0,2522.0,T3,T38,7.0
3035.0,69.0,7.0,42.0,0.0,3221.0,228.0,226.0,131.0,5370.0,T1,T20,1.0
2935.0,90.0,18.0,390.0,125.0,417.0,245.0,208.0,85.0,860.0,T1,T29,2.0
2916.0,79.0,4.0,242.0,115.0,4707.0,224.0,233.0,144.0,4970.0,T1,T29,1.0
3039.0,47.0,9.0,60.0,22.0,1248.0,223.0,221.0,132.0,1355.0,T3,T23,1.0
2784.0,272.0,23.0,30.0,15.0,1959.0,152.0,240.0,223.0,1189.0,T3,T23,1.0
3202.0,212.0,12.0,120.0,19.0,2268.0,210.0,251.0,176.0,700.0,T3,T32,1.0
3267.0,94.0,24.0,258.0,-58.0,2316.0,249.0,197.0,62.0,4294.0,T2,T39,1.0
3068.0,265.0,13.0,108.0,14.0,1338.0,185.0,246.0,199.0,2547.0,T3,T22,1.0
3097.0,153.0,5.0,255.0,20.0,2005.0,227.0,240.0,148.0,691.0,T3,T32,2.0
3181.0,88.0,9.0,108.0,-12.0,1756.0,234.0,226.0,124.0,691.0,T3,T31,1.0
3303.0,201.0,6.0,488.0,126.0,5219.0,218.0,245.0,163.0,1172.0,T1,T29,2.0
3240.0,229.0,4.0,0.0,0.0,5389.0,213.0,244.0,168.0,552.0,T1,T38,2.0
3185.0,316.0,15.0,664.0,46.0,1974.0,180.0,226.0,186.0,437.0,T3,T33,1.0
3008.0,25.0,13.0,564.0,-3.0,2470.0,213.0,210.0,132.0,2382.0,T3,T24,2.0
3247.0,272.0,11.0,690.0,137.0,1237.0,191.0,243.0,191.0,2761.0,T3,T31,1.0
3139.0,0.0,12.0,256.0,85.0,3620.0,202.0,217.0,152.0,1565.0,T3,T31,1.0
2947.0,326.0,5.0,201.0,44.0,3671.0,207.0,234.0,166.0,4734.0,T1,T12,2.0
2159.0,70.0,10.0,0.0,0.0,376.0,231.0,221.0,123.0,474.0,T4,T2,3.0
3048.0,111.0,7.0,510.0,-16.0,1254.0,233.0,232.0,131.0,1350.0,T1,T29,2.0
2982.0,336.0,6.0,420.0,0.0,4758.0,206.0,231.0,164.0,5219.0,T1,T19,2.0
2530.0,119.0,21.0,309.0,-13.0,402.0,250.0,217.0,84.0,1194.0,T3,T4,3.0
3009.0,102.0,7.0,212.0,31.0,474.0,232.0,231.0,132.0,1047.0,T1,T23,1.0
3354.0,22.0,13.0,150.0,22.0,3661.0,212.0,213.0,136.0,2805.0,T3,T39,7.0
2646.0,26.0,8.0,180.0,3.0,1140.0,216.0,222.0,142.0,5899.0,T1,T29,2.0
2499.0,352.0,14.0,42.0,9.0,1209.0,195.0,216.0,158.0,1077.0,T3,T17,3.0
2942.0,293.0,7.0,180.0,21.0,1809.0,200.0,239.0,178.0,633.0,T3,T31,2.0
2961.0,75.0,5.0,0.0,0.0,1080.0,227.0,230.0,137.0,977.0,T3,T23,2.0
3092.0,206.0,20.0,300.0,-1.0,3008.0,203.0,254.0,179.0,875.0,T3,T34,2.0
3079.0,113.0,9.0,85.0,10.0,1308.0,236.0,231.0,126.0,3333.0,T3,T33,1.0
3101.0,157.0,7.0,361.0,40.0,1634.0,228.0,241.0,146.0,700.0,T3,T32,2.0
2827.0,68.0,3.0,212.0,9.0,3556.0,222.0,234.0,148.0,6345.0,T1,T20,2.0
3099.0,2.0,6.0,201.0,3.0,5314.0,211.0,228.0,154.0,1189.0,T1,T29,1.0
2754.0,18.0,18.0,192.0,48.0,1673.0,204.0,201.0,129.0,1159.0,T3,T10,2.0
2983.0,92.0,15.0,454.0,80.0,3057.0,242.0,215.0,98.0,1552.0,T1,T12,2.0
3336.0,131.0,9.0,571.0,-26.0,510.0,235.0,235.0,132.0,576.0,T2,T32,1.0
2961.0,351.0,23.0,95.0,26.0,2093.0,172.0,194.0,155.0,765.0,T1,T29,1.0
1968.0,1.0,33.0,85.0,60.0,108.0,154.0,159.0,128.0,384.0,T4,T10,3.0
2975.0,105.0,12.0,212.0,26.0,2052.0,240.0,225.0,113.0,830.0,T1,T30,2.0
2801.0,338.0,11.0,192.0,88.0,3225.0,196.0,225.0,167.0,6179.0,T1,T12,1.0
3055.0,17.0,5.0,30.0,-1.0,1442.0,216.0,229.0,151.0,661.0,T1,T23,1.0
2822.0,84.0,13.0,256.0,51.0,1698.0,238.0,217.0,107.0,2047.0,T1,T29,2.0
2887.0,357.0,13.0,60.0,11.0,424.0,199.0,216.0,154.0,2363.0,T1,T29,2.0
2983.0,31.0,10.0,124.0,6.0,1608.0,218.0,218.0,135.0,1383.0,T3,T31,2.0
2784.0,36.0,21.0,212.0,62.0,1475.0,214.0,190.0,104.0,1507.0,T3,T31,2.0
2945.0,20.0,8.0,67.0,6.0,5983.0,215.0,224.0,145.0,3856.0,T1,T24,1.0
3097.0,207.0,8.0,30.0,1.0,2995.0,215.0,247.0,168.0,1181.0,T3,T23,1.0
3210.0,14.0,24.0,268.0,47.0,1880.0,190.0,182.0,121.0,1777.0,T3,T39,1.0
3378.0,291.0,14.0,382.0,74.0,3602.0,181.0,237.0,196.0,1635.0,T3,T38,7.0
2646.0,315.0,19.0,42.0,8.0,2546.0,165.0,220.0,194.0,1154.0,T3,T24,2.0
2839.0,9.0,20.0,90.0,15.0,1530.0,194.0,197.0,136.0,2630.0,T3,T20,2.0
3004.0,51.0,9.0,560.0,39.0,5289.0,225.0,221.0,129.0,5476.0,T1,T12,2.0
3258.0,72.0,14.0,277.0,-26.0,1455.0,235.0,212.0,105.0,1920.0,T1,T38,1.0
3091.0,311.0,16.0,150.0,-10.0,3862.0,176.0,227.0,191.0,1694.0,T3,T22,1.0
3204.0,129.0,35.0,342.0,158.0,3601.0,251.0,195.0,40.0,2222.0,T3,T33,1.0
3132.0,45.0,4.0,404.0,85.0,4734.0,221.0,230.0,145.0,1844.0,T1,T29,1.0
3250.0,308.0,3.0,67.0,11.0,693.0,212.0,237.0,164.0,1262.0,T2,T39,2.0
