,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
12054,3142,318,12,624,96,5275,189,229,180,900,T1,T29
12055,3315,63,41,150,115,2821,218,124,0,390,T3,T39
12056,2898,30,11,324,62,2389,216,215,133,1319,T3,T24
12057,2982,343,6,437,6,5279,208,231,161,1530,T1,T23
12058,2641,158,15,60,10,679,235,241,133,1634,T1,T29
12059,3349,1,11,210,13,1273,205,220,152,3663,T2,T35
12060,3203,109,16,258,44,808,246,220,98,781,T3,T39
12061,2744,67,9,331,28,1717,229,222,125,2281,T1,T12
12062,3384,54,7,175,-12,2210,224,225,136,3549,T1,T38
12063,2968,277,16,516,65,5592,174,241,206,4419,T1,T29
12064,3362,63,29,162,50,2300,231,169,51,2058,T3,T39
12065,2873,115,24,240,43,716,253,209,69,1242,T3,T13
12066,2639,168,16,30,8,1786,231,245,140,1440,T1,T30
12067,2815,337,2,42,1,1312,215,236,159,618,T3,T23
12068,3083,47,9,0,0,1455,223,220,131,1842,T3,T20
12069,3031,172,16,510,164,5922,229,246,143,4034,T1,T30
12070,2879,246,24,60,19,2831,162,250,219,2260,T3,T13
12071,3298,30,23,390,28,900,207,185,105,2482,T1,T38
12072,2177,333,19,228,73,976,172,211,176,812,T4,T10
12073,3172,36,24,630,-14,1872,210,179,93,1988,T3,T33
12074,3135,57,8,90,-2,1863,226,223,131,379,T1,T23
12075,2680,94,17,60,0,1831,244,213,93,1127,T1,T12
12076,3125,336,6,180,49,2906,206,231,164,1347,T3,T33
12077,2425,259,19,268,6,95,172,247,211,421,T4,T10
12078,3117,301,25,150,69,3195,142,220,214,2877,T3,T24
12079,3245,74,14,85,3,1150,236,212,104,1020,T3,T31
12080,2624,183,38,30,14,2106,201,233,131,511,T3,T4
12081,2538,86,8,201,20,390,232,227,129,1348,T3,T10
12082,3116,79,4,295,35,1604,224,233,144,3007,T3,T32
12083,2706,26,15,390,49,433,212,205,127,994,T3,T11
12084,3198,90,24,285,29,1273,248,195,62,1261,T1,T30
12085,3108,147,13,150,32,4564,238,238,128,1116,T1,T30
12086,3364,219,12,30,-7,4350,206,251,180,3485,T3,T33
12087,3305,25,15,430,94,5100,211,205,127,285,T1,T38
12088,3008,33,11,577,36,4207,218,215,132,4353,T1,T29
12089,2972,309,6,60,18,1600,203,236,173,1536,T3,T19
12090,3263,288,1,0,0,6226,216,238,159,95,T1,T23
12091,2476,13,17,190,52,297,202,203,135,1110,T4,T10
12092,3001,342,12,90,21,1006,196,222,165,2320,T1,T29
12093,3113,66,9,30,5,2221,229,221,124,1986,T1,T23
12094,2920,135,2,124,10,1072,222,238,152,2284,T1,T23
12095,2990,357,18,696,121,2389,189,205,151,1654,T3,T24
12096,3076,132,19,30,-2,726,247,226,99,1731,T3,T32
12097,2986,315,13,42,0,750,186,229,183,1182,T2,T22
12098,3187,293,12,484,72,907,187,238,190,764,T3,T23
12099,2955,205,20,134,74,1630,203,254,178,1101,T3,T33
12100,2834,222,27,124,57,3154,177,253,201,1473,T3,T4
12101,2971,30,9,170,-4,3523,218,220,137,2223,T1,T23
12102,2412,54,2,330,61,395,220,234,150,700,T3,T2
12103,2880,128,29,234,135,2075,252,209,63,702,T3,T13
12104,2991,351,6,0,0,6118,210,230,159,3326,T1,T20
12105,2970,40,21,836,101,2402,216,188,98,1233,T3,T24
12106,3286,354,17,553,135,3065,190,209,155,741,T3,T32
12107,3213,43,21,309,64,1632,219,190,97,4685,T2,T22
12108,2669,49,5,108,7,150,222,228,141,1018,T3,T11
12109,2357,45,27,351,115,1215,215,170,73,886,T4,T10
12110,2633,66,8,424,18,3073,229,224,128,2897,T3,T11
12111,3241,260,16,649,140,6066,178,247,206,2612,T1,T30
12112,2399,150,4,108,2,30,225,239,150,153,T3,T2
12113,3047,203,8,649,121,5801,216,247,166,3069,T1,T29
12114,2846,209,5,240,52,2255,216,244,165,1632,T1,T12
12115,2894,68,4,0,0,797,224,231,142,2724,T1,T23
12116,2932,103,17,150,-10,285,247,215,91,1142,T1,T29
12117,3110,216,13,242,-16,2483,207,252,179,541,T3,T32
12118,2391,5,15,402,121,933,199,209,145,1080,T4,T10
12119,2826,299,8,30,4,2524,197,237,180,2241,T3,T20
12120,2769,127,9,228,39,2347,236,234,129,2290,T3,T32
12121,2817,22,9,30,1,3294,215,221,143,2733,T1,T20
12122,3149,287,14,150,20,3279,180,239,198,4969,T1,T29
12123,3128,167,9,190,-3,268,227,244,149,5038,T2,T23
12124,2902,24,10,335,87,1978,215,218,139,1533,T3,T32
12125,3235,162,24,469,74,3540,235,238,120,800,T3,T33
12126,3199,240,10,350,64,323,201,249,186,2483,T3,T31
12127,3240,129,10,495,79,1168,236,234,128,1851,T2,T23
12128,3247,49,22,765,131,1812,223,185,86,2871,T3,T33
12129,2702,231,15,30,0,1650,196,252,192,1243,T3,T4
12130,3292,113,11,42,8,1283,239,229,119,2329,T1,T38
12131,3043,276,10,0,0,1034,194,242,187,1514,T3,T23
12132,3041,64,7,720,155,5794,227,226,133,5292,T1,T12
12133,2716,18,2,335,49,997,218,235,155,1861,T1,T12
12134,2854,60,8,577,79,3582,226,224,132,6095,T1,T12
12135,2974,245,13,212,46,2591,192,250,195,1967,T3,T32
12136,2879,9,10,350,47,750,209,221,149,1426,T3,T11
12137,2486,252,10,0,0,1231,197,247,189,1195,T3,T17
12138,2936,145,17,30,0,4421,242,235,116,1958,T1,T29
12139,2518,292,11,300,141,899,188,238,189,1438,T4,T10
12140,2998,59,18,379,82,4680,231,198,93,3759,T1,T29
12141,2424,303,19,67,19,960,164,227,202,1087,T4,T6
12142,3185,248,15,509,78,1431,188,250,199,2321,T3,T32
12143,2781,171,11,342,87,1207,228,245,147,1015,T3,T32
12144,3271,222,13,170,-5,1888,203,252,183,3960,T2,T32
12145,3386,299,7,878,201,1034,200,237,177,566,T2,T31
12146,3189,32,7,450,-17,560,219,224,142,2184,T3,T23
12147,2708,319,22,30,10,1380,156,213,194,1426,T3,T24
12148,2499,58,14,297,105,721,229,211,112,1008,T3,T2
12149,2975,69,12,417,0,5731,232,217,115,3776,T1,T29
12150,3142,142,18,218,40,127,243,233,111,4540,T2,T22
12151,3031,180,11,819,122,5921,224,247,154,3504,T1,T29
12152,2564,52,34,134,37,691,215,148,41,811,T3,T33
12153,3274,306,16,492,101,607,174,229,195,350,T2,T24
12154,2847,24,11,330,24,2750,214,215,136,3762,T1,T29
12155,3201,59,24,228,80,2682,230,182,72,1533,T3,T24
12156,3083,32,15,95,3,3814,216,205,122,3883,T1,T29
12157,2795,312,21,108,32,3814,160,220,198,1040,T1,T29
12158,1972,61,26,85,12,270,231,178,64,552,T4,T1
12159,3006,108,3,446,103,3316,225,236,146,1294,T1,T12
12160,3006,69,6,30,4,1905,226,228,136,1463,T1,T29
12161,2510,16,25,90,35,2102,189,179,117,768,T3,T10
12162,2973,103,9,324,60,446,236,228,122,768,T3,T32
12163,3328,133,22,480,-34,443,249,224,92,765,T2,T32
12164,3155,309,18,685,331,1500,167,225,197,866,T3,T24
12165,3152,272,13,624,107,6054,185,244,198,1622,T1,T30
12166,2893,81,25,216,-73,366,244,186,56,242,T1,T22
12167,3159,109,17,228,53,3153,247,218,93,5152,T1,T30
12168,2782,113,20,175,-12,1991,250,215,85,1170,T3,T10
12169,3207,255,7,391,27,573,203,245,180,854,T2,T23
12170,3359,180,9,162,-13,2984,224,246,155,474,T3,T38
12171,2346,291,29,90,44,1410,129,222,227,845,T4,T10
12172,2921,20,16,228,48,711,208,205,131,1826,T3,T24
12173,3129,40,13,361,85,4768,221,212,124,1867,T1,T20
12174,3022,14,15,234,35,841,205,209,138,1852,T3,T32
12175,3061,197,11,510,2,270,217,250,166,1300,T3,T23
12176,3253,342,20,277,46,4361,174,205,167,1180,T3,T32
12177,3509,94,18,300,16,1312,245,210,88,912,T2,T40
12178,3073,89,14,600,18,484,241,216,102,1032,T3,T32
12179,3185,52,21,395,85,4997,226,191,90,3207,T1,T30
12180,3031,28,10,458,59,5431,216,217,136,6374,T1,T12
12181,3035,39,10,67,2,3460,221,217,130,661,T3,T20
12182,3249,5,28,570,121,1332,173,175,129,2040,T3,T23
12183,3439,63,5,603,44,2568,225,229,139,1677,T3,T38
12184,3118,105,5,509,34,228,229,233,138,1663,T3,T23
12185,2831,0,11,60,13,4466,204,220,153,4876,T1,T29
12186,3304,26,18,134,3,3461,209,199,122,2760,T3,T39
12187,2003,29,38,67,49,127,179,132,61,258,T4,T10
12188,2552,93,9,270,26,698,235,226,123,3529,T1,T18
12189,3189,336,19,285,57,3571,174,210,174,1825,T3,T31
12190,2849,226,17,0,0,3397,194,254,193,1926,T3,T4
12191,3188,264,5,510,61,6049,208,242,173,2888,T1,T22
12192,3080,284,15,30,8,2356,176,239,202,594,T3,T32
12193,3023,258,18,570,-97,1847,175,248,210,1786,T3,T33
12194,3298,29,16,420,77,3751,213,204,123,1560,T1,T39
12195,3203,106,17,626,276,1674,247,217,93,2860,T3,T33
12196,3284,11,10,350,58,3240,210,221,147,2110,T1,T29
12197,3108,329,3,30,3,966,213,236,161,1744,T1,T23
12198,2882,141,7,0,0,3111,230,238,141,1974,T1,T23
12199,2551,24,6,532,25,949,217,226,146,3812,T1,T18
12200,3192,77,8,95,1,361,230,226,129,1890,T1,T22
12201,2971,0,20,210,112,981,187,199,146,3518,T3,T24
12202,2871,130,14,391,60,1584,242,231,115,2871,T3,T23
12203,2764,193,12,309,76,1860,219,249,163,1129,T1,T29
12204,3248,263,9,283,24,5852,197,245,187,1259,T1,T22
12205,2693,217,14,0,0,1680,205,252,181,1209,T3,T4
12206,3010,27,7,319,62,824,217,224,143,845,T3,T31
12207,3183,105,11,750,173,2408,238,227,118,2932,T3,T31
12208,2850,124,19,127,48,150,249,222,93,1034,T1,T29
12209,3163,171,11,60,1,547,228,245,149,1362,T1,T23
12210,2260,76,19,268,150,560,240,202,85,360,T4,T2
12211,2697,43,27,270,144,977,214,172,77,1779,T3,T31
12212,2821,68,14,127,19,2001,234,210,105,2640,T1,T29
12213,3192,317,16,342,45,2676,175,224,188,2678,T1,T29
12214,3219,334,24,402,114,3655,157,200,178,3451,T3,T40
12215,3156,184,19,170,44,2791,221,249,153,1149,T3,T23
12216,2989,7,15,466,-70,983,201,209,144,1956,T3,T32
12217,2916,347,14,295,3,5352,191,216,162,2205,T1,T16
12218,3137,359,16,551,-8,1406,194,209,150,2151,T3,T24
12219,3128,0,3,711,47,1932,215,233,156,2643,T3,T32
12220,2821,51,10,551,43,3231,225,219,127,6397,T1,T12
12221,2971,192,15,180,6,1714,217,251,163,1158,T1,T29
12222,2955,39,20,285,39,4780,216,191,102,3757,T1,T23
12223,3413,123,8,30,-2,2883,234,234,131,785,T3,T35
12224,2928,228,6,0,0,1041,211,246,172,2312,T1,T23
12225,3024,115,13,450,42,4201,242,227,113,4276,T1,T29
12226,2662,101,10,67,11,426,236,227,121,1473,T1,T12
12227,2859,72,8,0,0,3603,230,224,127,2872,T1,T23
12228,3017,155,12,255,48,5133,234,241,136,872,T1,T29
12229,3126,67,14,190,36,3694,233,211,106,4212,T1,T29
12230,2950,76,28,192,91,5449,241,175,45,824,T1,T30
12231,3000,23,13,95,25,1208,212,213,135,607,T3,T24
12232,3127,101,22,127,25,1020,250,205,72,2201,T1,T29
12233,2804,214,34,228,126,2589,169,248,194,912,T3,T4
12234,2795,221,9,216,80,509,209,249,176,2128,T3,T10
12235,2736,310,24,67,11,1364,147,215,204,1465,T3,T24
12236,2766,185,19,361,-28,1360,220,250,155,902,T3,T13
12237,3328,349,14,60,15,4036,193,215,161,1465,T1,T23
12238,3390,33,17,124,31,3536,214,200,117,2571,T1,T37
12239,2981,333,16,150,14,2704,182,218,175,655,T3,T32
12240,3065,328,9,417,43,2230,199,230,171,1262,T1,T29
12241,2782,244,13,216,47,1449,193,250,194,2372,T1,T29
12242,2854,198,3,466,53,3534,218,242,160,6202,T1,T12
12243,2807,350,25,124,58,674,166,190,156,2147,T1,T24
12244,3257,117,6,127,17,5275,231,234,136,577,T1,T29
12245,3083,53,19,175,36,4945,227,195,94,2758,T1,T29
12246,3014,75,13,170,16,4476,236,215,108,2761,T1,T29
12247,2412,322,23,192,84,765,157,211,191,1216,T4,T10
12248,2883,41,21,212,59,4239,218,190,98,1027,T1,T29
12249,3703,26,7,1208,257,5187,217,225,144,3494,T3,T40
12250,2151,344,19,30,12,779,178,206,165,1556,T4,T17
12251,3217,179,23,120,15,1965,222,246,143,1588,T3,T33
12252,3395,130,12,755,66,1146,240,233,122,4176,T2,T38
12253,2896,161,12,134,26,4121,232,243,140,5967,T1,T30
12254,2797,93,26,295,144,309,250,191,53,1890,T1,T30
12255,2873,36,20,201,66,1539,214,192,106,2553,T3,T33
12256,3421,236,3,1120,215,1368,213,242,166,1812,T3,T38
12257,2847,51,17,108,31,3373,226,200,101,2824,T1,T20
12258,3155,138,13,390,114,930,240,235,122,1482,T3,T32
12259,3262,225,4,793,131,1895,214,243,166,2315,T3,T31
12260,2332,314,19,150,29,1154,165,221,194,1376,T4,T10
12261,3216,166,2,430,66,765,221,239,155,379,T3,T32
12262,2707,13,27,216,60,2040,183,173,117,842,T3,T10
12263,2953,316,21,382,135,4859,160,217,195,330,T1,T29
12264,3238,110,15,450,102,626,244,223,104,908,T3,T31
12265,3098,109,21,297,82,3273,251,210,77,2024,T3,T33
12266,2538,77,23,30,16,1465,242,190,66,1723,T3,T10
12267,3089,285,5,690,4,997,207,240,172,1019,T2,T23
12268,3166,313,12,162,28,3540,188,231,183,1749,T3,T31
12269,3352,75,16,120,17,2442,238,207,95,2118,T3,T39
12270,3126,292,26,175,3,3295,138,225,222,2190,T1,T24
12271,2615,199,21,350,108,2058,208,253,170,1753,T3,T11
12272,3162,121,18,497,13,5918,247,223,98,1307,T1,T29
12273,3150,317,11,674,104,5320,191,231,179,960,T1,T29
12274,3134,326,5,30,5,612,206,234,166,997,T2,T23
12275,2948,53,12,309,18,706,227,215,120,2192,T1,T29
12276,2975,100,12,457,79,5508,240,223,111,4416,T1,T29
12277,2939,232,15,335,43,5810,194,252,193,6346,T1,T29
12278,3295,334,21,600,140,4142,167,207,177,2363,T3,T38
12279,2739,255,16,60,10,301,182,249,204,2355,T3,T10
12280,3188,24,15,335,46,2943,211,207,129,4520,T1,T39
12281,2681,332,22,150,43,1682,162,205,179,2785,T1,T29
12282,3413,270,1,433,86,1746,216,238,160,2175,T3,T38
12283,3049,75,11,30,-1,4788,233,220,117,2109,T1,T29
12284,2995,118,9,150,14,1652,236,232,127,1351,T1,T29
12285,3023,237,8,234,12,2014,206,247,178,815,T3,T31
12286,3112,134,17,630,71,993,245,230,107,1945,T3,T33
12287,2965,97,12,42,6,3762,240,222,110,5151,T1,T29
12288,2890,0,5,446,74,3694,212,230,156,3085,T1,T12
12289,2883,70,5,190,28,3762,225,230,140,5574,T1,T29
12290,3013,210,4,30,0,2993,217,243,163,646,T1,T29
12291,3080,225,2,636,66,5913,216,241,162,1575,T1,T29
12292,2056,134,23,30,-1,618,249,223,89,816,T4,T2
12293,2943,315,10,210,44,3305,193,232,178,2067,T1,T29
12294,3057,20,17,510,133,4237,207,203,129,2291,T1,T29
12295,3018,53,5,0,0,3127,223,229,142,2402,T3,T23
12296,2622,347,9,283,-24,421,202,225,161,1660,T1,T12
12297,2907,75,9,90,10,2307,232,223,123,285,T3,T13
12298,2208,278,28,85,36,1103,135,232,230,600,T4,T10
12299,3030,6,7,30,4,2173,212,226,152,1777,T3,T20
12300,3128,180,1,124,-1,636,219,239,157,2409,T2,T19
12301,3000,145,17,0,0,730,241,235,118,1383,T3,T33
12302,3248,330,5,67,11,616,207,233,165,1140,T2,T19
12303,2942,259,15,190,39,5143,182,247,203,1529,T1,T29
12304,3133,67,17,30,-4,5026,235,205,97,1159,T1,T29
12305,3055,149,6,150,0,1082,227,240,146,3095,T3,T33
12306,2544,111,7,95,31,600,233,232,131,242,T1,T30
12307,3327,222,7,421,32,1061,211,247,173,1383,T3,T32
12308,3279,357,9,845,-11,1758,207,225,156,2695,T2,T23
12309,2752,134,22,42,0,2281,248,225,93,883,T3,T10
12310,3001,4,10,603,25,5468,207,220,151,1614,T1,T29
12311,3044,355,19,930,167,990,184,202,153,1454,T3,T24
12312,3260,226,15,474,57,3115,199,253,189,1075,T3,T32
12313,3279,207,5,90,24,1438,217,245,164,1266,T3,T21
12314,2988,38,16,382,6,1765,218,204,117,1231,T3,T32
12315,2907,93,13,170,41,2993,241,219,106,2115,T1,T30
12316,2780,13,18,0,0,4147,200,200,133,5361,T1,T30
12317,3123,343,16,42,10,3491,187,215,166,4080,T1,T23
12318,2972,232,3,300,0,4536,215,242,164,4864,T1,T29
12319,2724,148,12,120,1,1899,236,239,131,1116,T1,T12
12320,3012,225,0,488,81,2800,218,238,157,1451,T3,T32
12321,2959,304,12,395,14,4407,187,234,187,5685,T1,T12
12322,2800,41,4,180,27,2224,220,230,146,2766,T1,T12
12323,2814,19,9,323,52,3203,214,220,143,1181,T3,T32
12324,3220,331,14,309,17,4454,186,222,175,663,T3,T32
12325,3226,86,15,0,0,1443,241,214,99,1710,T1,T38
12326,3024,223,11,840,108,5891,206,250,180,3691,T1,T20
12327,3082,346,7,218,29,2489,207,229,161,2022,T3,T32
12328,2694,95,3,42,0,691,224,235,147,1528,T1,T12
12329,2016,67,18,120,1,395,235,201,91,509,T4,T6
12330,2618,327,11,297,60,430,192,227,174,1719,T1,T12
12331,3320,261,15,228,28,3144,182,247,203,966,T3,T32
12332,3108,4,11,30,5,2949,205,219,150,2190,T3,T23
12333,3151,269,12,85,11,5626,189,244,195,2370,T1,T22
12334,3067,141,22,120,12,4711,246,228,98,3013,T1,T29
12335,2936,251,21,134,43,5033,168,249,215,1253,T1,T30
12336,2837,82,10,60,10,3734,235,222,118,6179,T1,T29
12337,2899,290,7,42,4,1994,200,239,178,708,T3,T19
12338,2584,73,6,361,14,2871,227,229,136,2799,T3,T11
12339,2856,90,1,30,-4,2902,220,237,153,2255,T1,T23
12340,3196,25,20,108,17,4207,206,194,118,3206,T1,T29
12341,2943,74,11,300,56,1981,233,219,116,3042,T3,T33
12342,3082,244,11,192,48,1538,197,249,189,1276,T3,T23
12343,3344,86,31,342,144,3869,247,173,31,2644,T1,T39
12344,2764,25,13,228,0,256,213,212,133,930,T1,T30
12345,2985,0,3,323,20,4916,215,234,156,5520,T1,T12
12346,3090,28,8,285,73,1482,217,223,141,1100,T3,T32
12347,2929,75,21,192,97,331,240,196,77,242,T3,T32
12348,2844,324,16,30,9,760,177,221,182,1954,T3,T24
12349,3122,45,3,150,7,2543,220,232,149,1071,T1,T23
12350,2991,337,21,658,223,745,170,207,173,1440,T3,T33
12351,3096,128,14,30,5,4981,242,231,114,1549,T1,T19
12352,3024,98,10,30,3,2563,237,225,118,1464,T3,T23
12353,3327,27,13,510,36,1816,214,211,130,2993,T2,T23
12354,3043,346,7,134,8,2106,207,229,161,1950,T3,T32
12355,3273,69,6,234,-14,1476,226,228,136,3221,T2,T23
12356,2749,119,20,42,-5,3572,250,218,88,5818,T1,T30
12357,3256,191,14,95,7,4760,219,250,162,2796,T3,T33
12358,2986,77,20,242,46,1130,241,199,80,690,T3,T33
12359,3282,227,10,402,59,3030,206,250,180,3030,T3,T32
12360,3096,261,11,85,11,1931,192,246,193,582,T3,T23
12361,3155,198,10,134,23,6636,217,249,166,2105,T1,T29
12362,2759,63,2,60,9,2334,221,234,150,3861,T1,T23
12363,2779,355,10,85,13,600,204,222,157,2808,T3,T11
12364,2181,341,25,30,8,162,160,195,169,618,T4,T10
12365,2972,278,15,242,61,5643,178,241,202,1087,T1,T29
12366,3272,270,2,295,49,3161,213,240,165,807,T3,T32
12367,2724,189,25,384,-105,3015,212,249,156,1756,T3,T13
12368,2897,1,11,150,17,1919,204,219,152,1050,T3,T32
12369,3172,36,2,85,0,1878,219,234,152,537,T1,T23
12370,3147,203,15,450,76,242,211,252,173,600,T3,T32
12371,3415,357,21,335,122,2671,183,198,149,2452,T1,T40
12372,3029,73,11,127,20,4448,233,220,118,618,T1,T29
12373,3026,46,13,120,-9,659,224,211,119,1315,T3,T23
12374,2661,75,10,242,-31,1092,233,221,120,2254,T1,T29
12375,3100,25,12,60,7,2971,214,215,135,3314,T1,T30
12376,2959,23,8,42,0,2280,216,223,144,912,T3,T31
12377,2344,145,24,210,57,1113,245,228,98,1050,T4,T3
12378,3233,173,12,283,40,4111,227,246,149,2092,T3,T33
12379,2833,142,18,67,20,2297,243,233,112,997,T3,T13
12380,3120,2,7,175,8,1806,210,226,154,2914,T3,T31
12381,3375,201,16,764,230,1188,211,252,171,4230,T2,T38
12382,2586,70,5,180,1,636,225,230,140,5582,T1,T29
12383,3086,60,11,120,15,3823,229,216,119,1765,T1,T29
12384,3318,101,21,242,53,2490,249,206,75,2624,T1,T39
12385,3414,112,5,60,-1,2919,229,234,139,819,T3,T35
12386,2944,117,22,175,50,841,251,214,80,2776,T1,T29
12387,2936,225,7,295,30,5785,211,247,173,2594,T1,T30
12388,3218,52,11,516,10,3925,226,216,123,3000,T1,T23
12389,3299,19,11,551,99,3635,212,216,140,4020,T1,T38
12390,2742,52,13,30,7,1670,226,211,116,2563,T1,T20
12391,2974,317,11,277,53,1848,191,231,179,702,T3,T31
12392,3139,96,9,42,-4,1516,234,228,125,2312,T1,T23
12393,2873,350,5,150,12,3505,210,231,159,3333,T1,T23
12394,2976,344,14,170,19,4105,190,217,165,2364,T1,T29
12395,2988,84,6,180,6,3970,229,229,133,5543,T1,T29
12396,2972,97,10,255,31,4811,237,225,119,4410,T1,T29
12397,3178,25,22,108,23,547,203,187,112,1570,T1,T22
12398,2640,53,12,30,3,914,227,214,119,1302,T3,T33
12399,2676,132,6,277,21,1826,231,237,139,2395,T3,T2
12400,2990,70,19,443,187,457,237,200,88,1521,T1,T29
12401,2936,90,13,162,11,967,240,219,107,2118,T3,T32
12402,2816,28,16,272,55,2335,212,203,123,3532,T1,T12
12403,2549,57,10,150,28,108,227,219,125,794,T4,T6
12404,3155,56,12,371,32,3127,228,214,117,3161,T1,T30
12405,2786,141,6,426,56,2825,230,238,142,1889,T3,T11
12406,3159,353,25,300,16,630,168,187,150,1736,T1,T22
12407,3330,146,7,277,-35,3095,230,239,142,576,T3,T38
12408,3130,316,14,30,3,3730,183,228,184,1248,T1,T23
12409,3003,315,2,150,41,911,214,237,161,324,T3,T32
12410,2798,32,21,120,0,752,210,190,108,1008,T3,T33
12411,3044,59,22,361,38,604,231,189,80,1660,T1,T29
12412,2849,43,8,0,0,2832,222,223,136,2766,T1,T23
12413,3041,113,4,42,0,3000,226,236,145,2674,T1,T29
12414,2964,66,13,258,80,1422,232,214,111,1132,T3,T32
12415,3348,78,21,201,63,1802,242,197,76,1819,T1,T39
12416,3185,299,13,108,15,2916,183,235,192,552,T3,T24
12417,2901,33,12,150,19,2927,218,214,131,2263,T3,T32
12418,3289,102,12,666,151,842,240,224,111,2136,T1,T23
12419,2481,223,35,360,84,300,156,247,207,953,T3,T2
12420,2874,132,14,192,42,938,242,232,117,1706,T3,T10
12421,3175,136,25,67,19,1072,249,221,85,1498,T1,T29
12422,3241,72,11,534,93,671,233,219,117,1828,T1,T23
12423,2909,340,24,182,77,190,163,197,169,1071,T1,T30
12424,2297,142,24,371,3,1061,246,226,94,577,T4,T3
12425,2607,35,13,365,27,1597,218,211,127,1851,T3,T10
12426,3014,321,6,30,2,1142,204,234,169,2493,T1,T29
12427,2881,322,14,67,14,3032,184,226,181,2190,T1,T29
12428,2620,128,19,285,61,1612,247,225,98,2402,T3,T4
12429,2320,304,14,30,3,1440,182,233,191,459,T4,T10
12430,2824,315,17,67,16,4218,173,224,190,5109,T1,T29
12431,3245,308,12,488,178,3227,188,232,185,3305,T3,T31
12432,2167,345,34,350,135,417,134,165,156,277,T4,T10
12433,3235,282,16,685,169,6166,174,239,205,1900,T1,T30
12434,3335,341,22,771,207,1154,168,201,169,2349,T3,T32
12435,2738,293,13,60,18,1409,182,237,194,1945,T1,T12
12436,3119,208,6,67,-1,2469,216,245,165,2107,T3,T23
12437,3313,264,7,256,34,3601,203,243,179,1924,T3,T32
12438,2455,287,22,90,22,319,152,232,218,42,T4,T10
12439,3418,34,3,324,-3,981,219,232,149,845,T2,T38
12440,2332,258,10,424,-107,90,195,246,189,497,T4,T2
12441,2777,163,6,376,15,2160,226,242,150,1442,T1,T29
12442,2988,21,16,85,16,4622,208,205,130,2524,T1,T29
12443,3183,233,14,319,63,5835,196,252,191,3121,T1,T22
12444,2924,149,3,0,0,5626,223,239,151,1440,T1,T23
12445,3049,39,3,30,0,1170,220,232,149,1947,T1,T23
12446,2865,94,21,0,0,162,248,203,74,1140,T1,T29
12447,3103,146,27,270,12,3565,245,225,90,960,T3,T33
12448,3385,240,20,297,130,3362,179,252,206,532,T1,T39
12449,2919,315,14,335,69,3062,183,228,185,1956,T3,T22
12450,2464,219,14,30,6,1989,204,252,183,330,T3,T16
12451,2673,40,8,30,8,1464,221,222,136,1146,T1,T20
12452,3127,7,14,124,30,800,202,212,145,1864,T1,T22
12453,2449,106,17,42,12,451,247,217,93,854,T3,T4
12454,2882,68,10,331,160,1785,231,220,121,765,T3,T32
12455,2784,199,9,426,43,3937,217,248,166,1748,T3,T26
12456,3064,189,17,234,49,510,218,251,160,1384,T3,T33
12457,2712,103,3,190,41,2227,225,235,145,4860,T1,T12
12458,2399,111,25,134,40,570,253,204,63,424,T4,T1
12459,2972,103,8,234,47,4147,234,230,127,5228,T1,T12
12460,3111,69,9,134,15,5504,230,222,125,983,T1,T29
12461,2659,326,19,30,7,2174,171,216,183,2556,T1,T29
12462,2264,115,20,150,81,1296,250,215,84,1003,T4,T3
12463,3395,321,25,365,70,3598,147,205,194,3750,T1,T39
12464,3065,38,17,60,-5,2647,218,202,114,3029,T3,T31
12465,3072,37,14,85,0,2671,219,207,121,3025,T3,T31
12466,3119,67,18,258,6,1218,235,201,91,2279,T3,T39
12467,3260,357,15,95,26,4473,196,212,153,1475,T3,T39
12468,3201,268,8,470,61,6013,199,243,184,2597,T1,T22
12469,3115,252,2,569,61,2244,215,239,161,2310,T3,T32
12470,2701,30,9,240,7,849,218,220,138,1214,T1,T23
12471,2111,103,31,342,84,391,253,184,33,513,T4,T1
12472,3082,166,17,120,27,4622,232,244,136,3066,T1,T29
12473,3059,166,16,256,44,1722,232,244,138,1031,T1,T29
12474,3028,25,21,781,159,2486,205,189,114,1710,T3,T24
12475,2794,350,9,30,3,1065,203,224,160,2101,T3,T17
12476,2953,240,8,242,26,1919,205,247,179,1932,T3,T32
12477,2010,267,20,306,88,420,166,244,215,875,T4,T1
12478,3167,53,19,418,98,4952,227,195,94,3120,T1,T30
12479,3212,37,16,108,0,1848,218,203,117,4577,T2,T22
12480,3136,353,8,242,26,5309,207,227,158,510,T1,T29
12481,3024,85,31,484,-23,942,246,171,30,1493,T1,T29
12482,3390,327,17,474,76,1477,176,218,181,878,T3,T39
12483,2744,263,41,210,110,1387,90,221,249,1357,T3,T13
12484,2906,122,14,285,12,849,242,229,113,2486,T3,T32
12485,2979,79,22,124,29,2994,242,194,71,1167,T3,T33
12486,2964,276,15,726,318,1505,179,242,202,2012,T3,T31
12487,3187,138,19,607,251,1602,245,230,104,2773,T3,T33
12488,2881,221,17,446,249,888,197,254,189,1834,T3,T32
12489,2612,321,25,240,169,899,147,205,194,1690,T3,T10
12490,2966,344,7,212,55,3618,206,229,162,1500,T1,T29
12491,2966,195,17,268,12,4749,215,252,166,552,T1,T30
12492,2989,49,5,366,29,3805,222,228,141,1895,T1,T29
12493,2768,148,21,108,39,3546,242,233,110,1423,T1,T29
12494,3285,230,15,255,0,1803,196,252,191,3964,T2,T32
